University,Name,Department,Rank,Sex,Title,Pronouns,URL,Face,Smile
Harvard,Victoria Ivashina,Finance,Full,Female,"Lovett-Learned Professor of Business AdministrationUnit Head, Finance","['she', 'she', 'her', 'she']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=378483,1,0
Harvard,Ebehi Iyoha,Entrepreneurial Management,Assistant,Female,Assistant Professor of Business Administration,"['her', 'her', 'she', 'her']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=1322929,1,1
Harvard,Jon M. Jachimowicz,Organizational Behavior,Assistant,Male,Assistant Professor of Business Administration,"['he', 'his', 'he', 'his', 'he', 'he', 'he', 'his', 'he', 'he']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=1175257,1,0
Harvard,Summer R. Jackson,Organizational Behavior,Assistant,Female,Assistant Professor of Business Administration,"['she', 'she', 'her', 'she', 'her', 'she', 'she', 'her']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=946932,1,1
Harvard,Laura V. Jakli,"Business, Government and the International Economy",Assistant,Female,Assistant Professor of Business Administration,"['her', 'her', 'she', 'her', 'her', 'her', 'she']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=1309486,1,1
Harvard,Leslie K. John,"Negotiation, Organizations & Markets",Full,Female,James E. Burke Professor of Business Administration,"['she', 'she', 'her', 'her', 'she', 'she', 'she', 'she', 'her']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=589473,1,1
Harvard,Geoffrey G. Jones,General Management,Full,Male,Isidor Straus Professor of Business History,"['he', 'he', 'he', 'he', 'he', 'he', 'he', 'he', 'he', 'his', 'his']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=24276,1,1
Harvard,Jillian J. Jordan,"Negotiation, Organizations & Markets",Assistant,Female,Assistant Professor of Business Administration,"['she', 'her', 'she', 'her']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=1284607,1,1
Harvard,Jung Koo Kang,Accounting and Management,Assistant,Male,Assistant Professor of Business Administration,"['he', 'he', 'his', 'he', 'his', 'he', 'he']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=1324810,1,1
Harvard,Rosabeth M. Kanter,General Management,Full,Female,Ernest L. Arbuckle Professor of Business Administration,"['her', 'she', 'her', 'she', 'her', 'her', 'her', 'her', 'her', 'her', 'she', 'her', 'she', 'she', 'she', 'her']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=6486,1,1
Harvard,Robert S. Kaplan,Accounting and Management,Emeritus,Male,"Senior FellowMarvin Bower Professor of Leadership Development, Emeritus","['he', 'he', 'his', 'he', 'he', 'he', 'he', 'he', 'he']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=6487,1,0
Harvard,Christian Kaps,Technology and Operations Management,Assistant,Male,Assistant Professor of Business Administration,"['he', 'his', 'he', 'his', 'he', 'he', 'his', 'his', 'he', 'his']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=1495309,1,1
Harvard,Rebecca A. Karp,Strategy,Assistant,Female,Assistant Professor of Business Administration,"['she', 'her', 'she', 'she', 'her', 'her', 'her', 'she', 'she', 'her', 'she', 'she', 'her']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=998715,1,1
Harvard,Elizabeth A. Keenan,Marketing,Assistant,Female,Assistant Professor of Business Administration (Leave of Absence),"['she', 'she', 'her', 'her', 'her']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=764108,1,1
Harvard,Elisabeth Kempf,Finance,Associate,Female,Jaime and Raquel Gilinski Associate Professor of Business Administration,"['she', 'her', 'her', 'she', 'her']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=878441,1,1
Harvard,William R. Kerr,Entrepreneurial Management,Associate,Male,Dimitri V. D'Arbeloff - MBA Class of 1955 Professor of Business AdministrationSenior Associate Dean for Faculty Development and Research,"['he', 'he', 'he', 'his', 'his']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=337265,1,1
Harvard,W. Carl Kester,Finance,Emeritus,Male,"Baker Foundation ProfessorGeorge Fisher Baker Jr. Professor of Business Administration, Emeritus","['he', 'he', 'he', 'he', 'his', 'his', 'his', 'his', 'he', 'his', 'he', 'he', 'he', 'he', 'he', 'he', 'he', 'his', 'his']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=6490,1,1
Harvard,Tarun Khanna,Strategy,Full,Male,Jorge Paulo Lemann Professor,"['he', 'he', 'his', 'his', 'his', 'he', 'he', 'he', 'he', 'he', 'he', 'he', 'he', 'he', 'he', 'he', 'he', 'his']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=6491,1,1
Harvard,Rakesh Khurana,Organizational Behavior,Full,Male,Marvin Bower Professor of Leadership Development,"['he', 'his', 'his', 'he', 'he', 'he', 'his', 'he', 'he', 'his', 'his', 'his', 'he', 'he', 'he', 'his', 'he', 'he', 'he', 'he']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=6921,1,1
Harvard,Olivia S. Kim,Entrepreneurial Management,Assistant,Female,Assistant Professor of Business Administration,"['she', 'her', 'she', 'she', 'her', 'she', 'she']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=1428172,1,1
Harvard,William C. Kirby,General Management,Full,Male,T. M. Chang Professor of China StudiesSpangler Family Professor of Business Administration,"['he', 'he', 'he', 'he', 'his', 'his', 'he', 'he', 'he', 'he', 'he', 'he', 'he', 'he']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=409749,1,1
Harvard,Raymond P. Kluender,Entrepreneurial Management,Assistant,Male,Assistant Professor of Business Administration,"['he', 'his', 'his', 'his', 'he']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=1199335,1,1
Harvard,Nancy F. Koehn,General Management,Full,Female,James E. Robison Professor of Business Administration,"['she', 'her', 'she', 'she', 'she', 'she', 'her']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=6493,1,1
Harvard,Scott Duke Kominers,Entrepreneurial Management,Full,Male,Professor of Business Administration (Leave of Absence),"['he', 'he', 'his', 'he', 'his', 'he', 'he', 'he', 'he', 'his', 'his', 'he', 'he', 'his']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=500905,1,1
Harvard,Rembrand M. Koning,Strategy,Associate,Male,Mary V. and Mark A. Stevens Associate Professor of Business Administration,"['his', 'he', 'he', 'he', 'he', 'his', 'he', 'he', 'his']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=876389,1,1
Harvard,Joshua Lev Krieger,Entrepreneurial Management,Associate,Male,Høegh Family Associate Professor of Business of Administration,"['his', 'he', 'he', 'his', 'he', 'his', 'he']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=951435,1,1
Harvard,Karim R. Lakhani,Technology and Operations Management,Full,Male,Dorothy and Michael Hintze Professor of Business Administration,"['he', 'his', 'his', 'his', 'his', 'his', 'he', 'he', 'his', 'he', 'he', 'his', 'he', 'he', 'he']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=240491,1,0
Harvard,Himabindu Lakkaraju,Technology and Operations Management,Assistant,Female,Assistant Professor of Business Administration,"['she', 'she', 'she', 'she', 'she', 'her', 'she', 'her', 'her', 'she', 'she', 'she', 'her', 'her', 'she']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=1057381,1,1
