University,Name,Department,Rank,Sex,Title,Pronouns,URL,Face,Smile
Cornell,Stijn M.J. van Osselaer,marketing-and-management-communication,Full,Male,"S.C. Johnson Professor of Marketing
Area Chair for Marketing and Management Communication","['he', 'his', 'his', 'he', 'he']",https://business.cornell.edu/faculty-research/faculty/smv64/,1,1
Cornell,Arielle Anderer,operations-technology-and-information-management,Assistant,Female,Assistant Professor,"['her', 'her', 'her', 'she', 'her']",https://business.cornell.edu/faculty-research/faculty/aea68/,1,1
Cornell,Elena Belavina,operations-technology-and-information-management,Associate,Female,Associate Professor,"['she', 'her', 'she', 'she', 'her', 'she']",https://business.cornell.edu/faculty-research/faculty/eb733/,1,1
Cornell,Li Chen,operations-technology-and-information-management,Full,Male,"Professor
Emerson Professor of Manufacturing Management
Area Chair for Operations, Technology, and Information Management
Breazzano Family Term Professor of Management","['he', 'his', 'he', 'his', 'he', 'his']",https://business.cornell.edu/faculty-research/faculty/lc785/,1,1
Cornell,Jacob Patrick Chestnut,operations-technology-and-information-management,Assistant,Male,Assistant Professor,"['his', 'his', 'his']",https://business.cornell.edu/faculty-research/faculty/jpc355/,1,1
Cornell,Yao Cui,operations-technology-and-information-management,Assistant,Male,Assistant Professor,"['his', 'his', 'his', 'he', 'he', 'he', 'his', 'his']",https://business.cornell.edu/faculty-research/faculty/yc2268/,1,0
Cornell,Andrew M. Davis,operations-technology-and-information-management,Associate,Male,"Associate Professor
Director of the Business Simulation Laboratory","['his', 'he', 'his', 'he', 'he']",https://business.cornell.edu/faculty-research/faculty/amd365/,1,1
Cornell,Vishal Gaur,operations-technology-and-information-management,Full,Male,"Professor
Anne and Elmer Lindseth Dean of the Johnson Graduate School of Management","['his', 'he', 'his', 'he', 'his', 'he', 'he', 'his', 'he', 'he']",https://business.cornell.edu/faculty-research/faculty/vg77/,1,0
Cornell,Nagesh Gavirneni - in memoriam,operations-technology-and-information-management,Full,Male,Professor,"['his', 'he', 'his', 'he', 'he', 'he', 'his', 'he']",https://business.cornell.edu/faculty-research/faculty/sg337/,1,1
Cornell,Karan Girotra,operations-technology-and-information-management,Full,Male,"Charles H. Dyson Family Professor of Management
Department Editor, Management Science
Department Editor, Service Science","['he', 'he', 'his', 'his', 'his', 'he', 'his', 'his']",https://business.cornell.edu/faculty-research/faculty/kg488/,1,1
Cornell,Carla Gomes,operations-technology-and-information-management,Full,Female,"Professor
Director, Institute for Computational Sustainability (ICS)","['she', 'her']",https://business.cornell.edu/faculty-research/faculty/cpg5/,1,1
Cornell,Yichun Hu,operations-technology-and-information-management,Assistant,Female,Assistant Professor,[],https://business.cornell.edu/faculty-research/faculty/yh767/,1,1
Cornell,Nur Kaynar,operations-technology-and-information-management,Assistant,Female,Assistant Professor,[],https://business.cornell.edu/faculty-research/faculty/sk2739/,1,0
Cornell,Meng Qi,operations-technology-and-information-management,Assistant,Female,Assistant Professor,"['her', 'her', 'her']",https://business.cornell.edu/faculty-research/faculty/mq56/,1,0
Cornell,Vincent Slaugh,operations-technology-and-information-management,Assistant,Male,Assistant Professor,"['he', 'his', 'his', 'he', 'his', 'his']",https://business.cornell.edu/faculty-research/faculty/vws8/,1,1
Cornell,Jingwei Zhang,operations-technology-and-information-management,Assistant,Female,Assistant Professor,"['her', 'her']",https://business.cornell.edu/faculty-research/faculty/jz2293/,1,1
Cornell,Ruihao Zhu,operations-technology-and-information-management,Assistant,Male,Assistant Professor,['his'],https://business.cornell.edu/faculty-research/faculty/rz383/,1,1
Cornell,Christopher Anderson,services-management,Full,Male,"Professor
Area Chair for Services Management
Regional Editor, International Journal of Revenue Management","['his', 'he', 'his', 'he', 'he', 'he']",https://business.cornell.edu/faculty-research/faculty/cka9/,1,0
Cornell,Chekitan S. Dev,services-management,Full,Male,Singapore Tourism Distinguished Professor,"['he', 'he', 'his', 'he', 'his']",https://business.cornell.edu/faculty-research/faculty/csd5/,1,1
Cornell,"Robert Kwortnik, Jr. (on leave)",services-management,Associate,Male,Associate Professor,"['his', 'he', 'he', 'he', 'his', 'he']",https://business.cornell.edu/faculty-research/faculty/rjk34/,1,1
Cornell,Marie Ozanne,services-management,Assistant,Female,Assistant Professor,"['she', 'her', 'her', 'her', 'her', 'her']",https://business.cornell.edu/faculty-research/faculty/meo84/,1,0
Cornell,Alex Susskind,services-management,Full,Male,"Professor
Senior Director of Programs, Nolan School
Director of the Food and Beverage Institute","['he', 'his', 'his', 'his', 'his', 'he', 'his', 'his', 'he', 'his']",https://business.cornell.edu/faculty-research/faculty/ams76/,1,1
Cornell,Gary Thompson (on leave),services-management,Full,Male,Burton S. Sack ’61 Professor in Food and Beverage Management,"['he', 'he', 'he', 'his', 'his', 'he', 'he']",https://business.cornell.edu/faculty-research/faculty/gmt1/,1,1
Cornell,Yi Chen,strategy-and-business-economics,Assistant,Male,"Assistant Professor
Half Century Faculty Research Fellowship, Samuel Curtis Johnson Graduate School of Management","['he', 'his', 'his']",https://business.cornell.edu/faculty-research/faculty/yc2535/,1,1
Cornell,Adam Dearing,strategy-and-business-economics,Assistant,Unknown,Assistant Professor,[],https://business.cornell.edu/faculty-research/faculty/aed237/,1,0
Cornell,Chris Forman,strategy-and-business-economics,Full,Male,"Peter and Stephanie Nolan Professor
Area Chair for Strategy and Business Economics","['he', 'his', 'he', 'he']",https://business.cornell.edu/faculty-research/faculty/cmf257/,1,1
Cornell,Ori Heffetz,strategy-and-business-economics,Associate,Male,Associate Professor,"['he', 'he', 'he', 'his', 'he']",https://business.cornell.edu/faculty-research/faculty/oh33/,1,1
Cornell,Justin Johnson,strategy-and-business-economics,Full,Male,Deane W. Malott Professor of Management,"['his', 'his', 'he', 'he', 'his', 'he', 'his', 'his']",https://business.cornell.edu/faculty-research/faculty/jpj25/,1,0
Cornell,Thomas Jungbauer,strategy-and-business-economics,Assistant,Male,Assistant Professor,"['he', 'he', 'his', 'his', 'his', 'he', 'he', 'his', 'he', 'his', 'he', 'his', 'his', 'he', 'his', 'he', 'he', 'his', 'he']",https://business.cornell.edu/faculty-research/faculty/tj268/,1,1
Cornell,Aija Leiponen,strategy-and-business-economics,Full,Female,"Professor
Senior Director of Programs, Dyson School","['she', 'her']",https://business.cornell.edu/faculty-research/faculty/ael24/,1,0
Cornell,Benjamin Leyden,strategy-and-business-economics,Assistant,Male,Assistant Professor,"['his', 'his', 'his']",https://business.cornell.edu/faculty-research/faculty/bl693/,1,1
Cornell,Marcel Preuss,strategy-and-business-economics,Assistant,Male,Assistant Professor,"['his', 'he', 'he', 'he', 'his', 'he', 'his', 'his', 'he']",https://business.cornell.edu/faculty-research/faculty/mp2222/,1,1
Cornell,Collin Raymond,strategy-and-business-economics,Associate,Male,Associate Professor,[],https://business.cornell.edu/faculty-research/faculty/cbr79/,1,1
Cornell,Imke Reimers,strategy-and-business-economics,Associate,Female,Associate Professor,"['she', 'her', 'she', 'she']",https://business.cornell.edu/faculty-research/faculty/icr9/,1,1
Cornell,Daniela Scur,strategy-and-business-economics,Assistant,Female,Assistant Professor,[],https://business.cornell.edu/faculty-research/faculty/ds2338/,1,1
Cornell,Michael Waldman,strategy-and-business-economics,Full,Male,Charles H. Dyson Professor of Management,"['he', 'his', 'his', 'he', 'his', 'his', 'he', 'he', 'he', 'he', 'his', 'he', 'he', 'he', 'he', 'he', 'his', 'he', 'he', 'he', 'he', 'he', 'he']",https://business.cornell.edu/faculty-research/faculty/mw46/,1,1
Cornell,Sarah Wolfolds,strategy-and-business-economics,Assistant,Female,"Assistant Professor
Academic Director of the Grand Challenges","['she', 'her', 'her', 'her', 'her']",https://business.cornell.edu/faculty-research/faculty/sew276/,1,1
